201203,4.1975,7.797
201204,-0.2753,-4.006
201205,-6.2796,-12.6471
201206,2.6214,5.9293
201207,1.0984,-1.2911
201208,2.7304,6.6012
201209,1.5603,5.3173
201210,-4.0508,4.0016
201211,1.6972,-1.4387
201212,-1.05,7.498
201301,3.6108,6.7644
201302,0.9476,0.0184
201303,3.6589,3.2178
201304,1.8603,3.3364
201305,1.9445,8.7881
201306,-2.7581,-2.9269
201307,5.2597,6.8912
201308,-0.9547,-4.4519
201309,4.2101,2.0388
201310,4.7847,3.6351
201311,3.6362,5.8987
201312,2.357,1.8922
201401,-3.8208,-4.0083
201402,5.0944,2.5605
201403,-1.0275,3.7494
201404,1.1914,-1.8528
201405,2.9849,1.4408
201406,1.4332,3.3418
201407,-1.677,-1.6255
201408,4.9511,5.1372
201409,-0.5254,-0.3552
201410,2.2177,1.5153
201411,3.5216,1.1231
201412,-1.3694,2.45
201501,-0.8137,-7.5465
201502,6.4342,5.9175
201503,-1.5666,-1.4654
201504,0.1885,1.5807
201505,1.8865,1.7383
201506,-0.6569,-0.8132
201507,3.5414,0.4929
201508,-5.9317,-7.6264
201509,-1.7166,-5.6546
201510,8.4122,7.6216
201511,0.1378,3.1335
201512,-1.2351,-4.1703
201601,-5.8407,-12.0677
201602,-0.1403,-6.0455
201603,6.549,7.6326
201604,-0.7461,7.1344
201605,1.8252,1.4928
201606,-0.1874,-6.5511
201607,5.0614,4.6901
201608,-0.6867,4.3659
201609,0.4768,0.7069
201610,-2.4138,1.7272
201611,0.8745,13.6418
201612,1.313,3.3498
201701,3.5015,-0.0227
201702,4.8467,4.1598
201703,1.5593,-2.9856
201704,1.8387,-0.7162
201705,2.9081,-1.4062
201706,-0.5441,3.6209
201707,2.5522,2.2726
201708,2.1594,-1.6784
201709,1.0023,5.174
201710,4.1366,4.2293
201711,3.1302,2.4026
201712,1.0827,1.1679
201801,7.9504,5.6205
201802,-1.3956,-2.0111
201803,-2.8169,-4.4478
201804,0.3109,-0.0329
201805,4.4002,-1.4927
201806,1.0403,-2.3958
201807,2.8768,5.0951
201808,6.0054,1.1514
201809,1.1289,-1.626
201810,-9.2303,-7.1124
201811,0.7305,0.524
201812,-8.3847,-12.9822
