"","DATE","brazil","canada","china","denmark","hong kong","india","japan","s korea","malaysia","mexico","norway","sweden","s africa","singapore","sri lanka","switzerland","taiwan","thailand","australia","euro","new zealand","uk","venezuela"
"11639",2015-08-13,3.5147,1.3078,6.3982,6.6974,7.755,65.27,124.32,1176.02,4.008,16.3735,8.2118,8.4833,12.8205,1.398,133.9,0.976,32.17,35.18,1.358511,0.8973439,1.521838,0.6412312,6.2842
"11640",2015-08-14,3.4625,1.3075,6.3908,6.717,7.7554,65.02,124.27,1177.62,4.0791,16.3655,8.2289,8.5174,12.798,1.4047,133.83,0.978,32.15,35.23,1.355748,0.90009,1.52765,0.64,6.2842
"11641",2015-08-17,3.4728,1.309,6.3937,6.7376,7.7547,65.39,124.33,1181.53,4.102,16.3995,8.1896,8.5198,12.8765,1.4063,134,0.977,32.42,35.5,1.353913,0.90269,1.519757,0.6411078,6.2842
"11642",2015-08-18,3.4623,1.3075,6.3928,6.7684,7.7541,65.44,124.39,1185.85,4.0791,16.422,8.2802,8.5456,12.926,1.4055,133.71,0.9764,32.46,35.63,1.363512,0.9067827,1.519526,0.6386512,6.2842
"11643",2015-08-19,3.5021,1.3165,6.3956,6.7469,7.7527,65.17,124.1,1184.35,4.1041,16.526,8.3486,8.5783,12.946,1.4058,133.84,0.9702,32.49,35.59,1.366867,0.9040774,1.523461,0.6391818,6.2842
"11644",2015-08-20,3.4617,1.3075,6.3875,6.6642,7.7525,65.49,123.54,1185.63,4.135,16.663,8.2199,8.506,12.8615,1.4028,133.9,0.9621,32.57,35.59,1.35925,0.8928571,1.507386,0.6374299,6.2842
"11645",2015-08-21,3.497,1.3146,6.3887,6.5716,7.7508,66.02,122.11,1194.6,4.1726,16.925,8.203,8.3665,12.925,1.4041,133.98,0.9488,32.63,35.6,1.361841,0.8805918,1.491202,0.6370238,6.2842
"11646",2015-08-24,3.5539,1.321,6.4029,6.4456,7.7537,66.8,118.56,1191.13,4.258,17.0825,8.199,8.2769,13.169,1.4092,134.09,0.9347,33,35.69,1.388503,0.8635579,1.536807,0.6356875,6.2842
"11647",2015-08-25,3.5456,1.3295,6.4122,6.5412,7.751,66.07,119.91,1195.25,4.2104,17.008,8.2626,8.4405,13.046,1.4006,133.81,0.9488,32.53,35.48,1.392176,0.8764242,1.533272,0.6370238,6.2842
"11648",2015-08-26,3.6333,1.3301,6.4083,6.5533,7.7512,66.11,119.07,1185.52,4.248,17.089,8.3497,8.4619,13.125,1.406,133.81,0.9472,32.48,35.59,1.411034,0.8779631,1.556663,0.6454528,6.2842
"11649",2015-08-27,3.5499,1.3193,6.4053,6.6403,7.7496,65.99,120.89,1170.49,4.2285,16.8815,8.2981,8.4752,13.112,1.3982,134.14,0.9631,32.16,35.66,1.392952,0.8897589,1.543686,0.6488872,6.2842
"11650",2015-08-28,3.5938,1.3268,6.389,6.6794,7.7499,66.14,121.32,1180.93,4.1949,16.78,8.2678,8.4649,13.3185,1.409,133.81,0.9622,32.24,35.83,1.402721,0.8950949,1.55135,0.6509569,6.2842
"11651",2015-08-31,3.6206,1.3223,6.376,6.6672,7.75,66.39,121.26,1182.54,4.192,16.7315,8.3223,8.4745,13.2455,1.4118,134.5,0.9681,32.49,35.81,1.408451,0.8933357,1.575051,0.6509145,6.2842
"11652",2015-09-01,3.6715,1.318,6.363,6.6264,7.75,66.34,119.94,1179.78,4.164,16.8775,8.283,8.4609,13.398,1.4125,134.5,0.9622,32.42,35.74,1.421262,0.8878629,1.575796,0.651848,6.2842
"11653",2015-09-02,3.7389,1.3308,6.3544,6.6398,7.75,66.16,120,1183.46,4.207,16.9415,8.2556,8.4193,13.479,1.4165,134.4,0.969,32.47,35.75,1.42633,0.8895214,1.576541,0.6531679,6.2842
"11654",2015-09-03,3.7546,1.32,6.3549,6.718,7.7504,66.07,120.2,1188.07,4.235,16.785,8.2742,8.4266,13.525,1.4169,134.75,0.9764,32.49,35.85,1.423488,0.9005764,1.5625,0.6555658,6.2842
"11655",2015-09-04,3.8094,1.3272,6.3549,6.7108,7.7499,66.7,119.05,1196.4,4.256,16.862,8.3138,8.4688,13.83,1.4221,137.5,0.9754,32.65,35.94,1.445713,0.8995233,1.592357,0.6581112,6.2842
"11657",2015-09-08,3.8081,1.3193,6.3657,6.6727,7.7505,66.36,119.72,1195.57,4.3386,16.784,8.2278,8.4108,13.744,1.4184,138.24,0.978,32.64,36.08,1.423893,0.8942944,1.575548,0.6501528,6.2842
"11658",2015-09-09,3.79,1.3221,6.3768,6.6828,7.7511,66.47,120.94,1186.52,4.323,16.8015,8.216,8.4106,13.722,1.4149,138.75,0.9767,32.46,36.07,1.42369,0.8956561,1.562012,0.6509145,6.2842
"11659",2015-09-10,3.8587,1.3218,6.377,6.6239,7.7499,66.46,120.71,1184.87,4.3378,16.7575,8.1859,8.3663,13.6425,1.4132,138.89,0.9735,32.37,36.08,1.411233,0.8879418,1.585791,0.6469561,6.2842
"11660",2015-09-11,3.8757,1.3274,6.3735,6.5789,7.75,66.39,120.66,1182.25,4.315,16.823,8.1591,8.2375,13.6175,1.4144,139,0.9735,32.53,36.04,1.413627,0.8819898,1.583782,0.6482562,6.2842
"11661",2015-09-14,3.8391,1.3265,6.3664,6.598,7.75,66.32,119.92,1181.17,4.3096,16.7955,8.1914,8.2576,13.5195,1.4062,139.59,0.9687,32.5,36.04,1.401149,0.8844079,1.579779,0.6483823,6.2842
"11662",2015-09-15,3.8655,1.3261,6.3685,6.6256,7.7501,66.36,120.3,1178.69,4.3046,16.768,8.1913,8.3035,13.4655,1.4028,139.79,0.9755,32.48,35.93,1.410039,0.8880995,1.584033,0.6513809,6.2842
"11663",2015-09-16,3.8255,1.318,6.3694,6.6007,7.75,66.45,120.62,1169.77,4.3038,16.568,8.1204,8.2439,13.2715,1.397,140.79,0.9688,32.43,35.86,1.391595,0.8846426,1.575051,0.6452029,6.2842
"11664",2015-09-17,3.893,1.3186,6.3645,6.5957,7.75,66.12,120.9,1163.11,4.25,16.588,8.1604,8.259,13.3755,1.398,140.3,0.971,32.4,35.76,1.399188,0.884017,1.581778,0.6447869,6.2842
"11665",2015-09-18,3.921,1.3146,6.3628,6.5689,7.7499,65.7,119.85,1164.13,4.206,16.5615,8.1221,8.2099,13.276,1.396,140.39,0.9614,32.31,35.54,1.384658,0.8804367,1.558603,0.642137,6.2842
